Date,gross_return,cost,net_return,selected_count
2021-09-28,-0.03266986585431723,0.0006666666666666666,-0.0333365325209839,3
2021-09-29,-0.004696747389698052,0.0006666666666666668,-0.005363414056364719,2
2021-09-30,-0.011293722630197178,0.0,-0.011293722630197178,2
2021-10-01,0.016630158184252175,0.0,0.016630158184252175,2
2021-10-04,0.012242133366122898,0.0003333333333333334,0.011908800032789565,3
2021-10-05,0.008070577489483735,0.0003333333333333334,0.007737244156150402,2
2021-10-06,-0.0038853489514834583,0.0003333333333333334,-0.004218682284816791,3
2021-10-07,0.00918158337974706,0.0,0.00918158337974706,3
2021-10-08,0.008485307006146952,0.0006666666666666666,0.007818640339480286,3
2021-10-11,0.0011865590831419879,0.0006666666666666666,0.0005198924164753212,3
2021-10-12,0.00873484435262776,0.0003333333333333333,0.008401511019294428,3
2021-10-13,-0.0014871299089442847,0.0003333333333333333,-0.001820463242277618,3
2021-10-14,0.024324140336438184,0.0003333333333333333,0.02399080700310485,3
2021-10-15,0.015555517409134115,0.0,0.015555517409134115,3
2021-10-18,0.027594823966653026,0.0003333333333333333,0.02726149063331969,3
2021-10-19,-0.0015038503819206532,0.0003333333333333333,-0.0018371837152539865,3
2021-10-20,0.001882500374980352,0.0,0.001882500374980352,3
2021-10-21,0.019768223619549625,0.0003333333333333333,0.01943489028621629,3
2021-10-22,0.005498868831607107,0.0,0.005498868831607107,3
2021-10-25,0.0481609853322759,0.0,0.0481609853322759,3
2021-10-26,0.0016032579303766337,0.0003333333333333333,0.0012699245970433004,3
2021-10-27,0.005339393340738815,0.0003333333333333333,0.005006060007405482,3
2021-10-28,0.010747556797228126,0.0,0.010747556797228126,3
2021-10-29,0.016351452268274613,0.0003333333333333333,0.01601811893494128,3
2021-11-01,0.04828052440231412,0.0003333333333333333,0.047947191068980786,3
2021-11-02,0.00010181013171743115,0.0,0.00010181013171743115,3
2021-11-03,0.020350125207386105,0.0,0.020350125207386105,3
2021-11-04,0.02464176531631468,0.0,0.02464176531631468,3
2021-11-05,-0.005307986125993036,0.0,-0.005307986125993036,3
2021-11-08,0.01857699838875719,0.0003333333333333333,0.018243665055423856,3
2021-11-09,-0.04888219419597054,0.0006666666666666666,-0.04954886086263721,3
2021-11-10,-0.030866301990525716,0.0003333333333333333,-0.03119963532385905,3
2021-11-11,0.020302435316735958,0.0,0.020302435316735958,3
2021-11-12,0.013286823843763782,0.0003333333333333333,0.01295349051043045,3
2021-11-15,-0.0015321083568102059,0.0,-0.0015321083568102059,3
2021-11-16,0.01664858198456069,0.0003333333333333333,0.016315248651227354,3
2021-11-17,-0.0030104536645316755,0.0,-0.0030104536645316755,3
2021-11-18,0.011350676040413323,0.0,0.011350676040413323,3
2021-11-19,0.002039731498939249,0.0003333333333333333,0.001706398165605916,3
2021-11-22,-0.016186702483361293,0.0006666666666666666,-0.01685336915002796,3
2021-11-23,-0.009981585725109394,0.0003333333333333333,-0.010314919058442727,3
2021-11-24,0.028154351627749447,0.0003333333333333333,0.027821018294416112,3
2021-11-26,-0.022838945305382403,0.0003333333333333333,-0.023172278638715738,3
2021-11-29,0.026403462901978477,0.0003333333333333333,0.026070129568645142,3
2021-11-30,-0.020259846915553048,0.0,-0.020259846915553048,3
2021-12-01,-0.03262488099624764,0.0,-0.03262488099624764,3
2021-12-02,0.010241235178058972,0.0003333333333333333,0.009907901844725639,3
2021-12-03,-0.026202692476852845,0.0,-0.026202692476852845,3
2021-12-06,-0.014484689792755707,0.0,-0.014484689792755707,3
2021-12-07,0.055399226086933595,0.0003333333333333333,0.055065892753600264,3
2021-12-08,-0.009385820795419681,0.0,-0.009385820795419681,3
2021-12-09,-0.024568994390237926,0.0003333333333333333,-0.02490232772357126,3
2021-12-10,0.028774101604254566,0.0003333333333333333,0.02844076827092123,3
2021-12-13,-0.030828071414457016,0.0003333333333333333,-0.03116140474779035,3
2021-12-14,-0.01715607097093841,0.0,-0.01715607097093841,3
2021-12-15,0.029433928269889366,0.0003333333333333333,0.02910059493655603,3
2021-12-16,-0.032527387841236655,0.0003333333333333333,-0.032860721174569986,3
2021-12-17,-0.0013795044612855039,0.0003333333333333333,-0.0017128377946188371,3
2021-12-20,-0.001385553382829456,0.0003333333333333334,-0.0017188867161627894,2
2021-12-21,0.013685906113279245,0.0,0.013685906113279245,2
2021-12-22,0.0145917076647184,0.0003333333333333334,0.014258374331385068,3
2021-12-23,0.009322396386978477,0.0,0.009322396386978477,3
2021-12-27,0.02154592019195959,0.0003333333333333333,0.021212586858626255,3
2021-12-28,-0.009572833277432894,0.0006666666666666666,-0.01023949994409956,3
2021-12-29,-0.0010401057534314229,0.0003333333333333333,-0.0013734390867647561,3
2021-12-30,-0.00795929531467406,0.0,-0.00795929531467406,3
2021-12-31,-0.00017003074623533885,0.0,-0.00017003074623533885,3
2022-01-03,0.017618144193835263,0.0,0.017618144193835263,3
2022-01-04,0.011123032589931895,0.0003333333333333333,0.010789699256598562,3
2022-01-05,-0.031751469166600245,0.0,-0.031751469166600245,3
2022-01-06,-0.00283573852086442,0.0,-0.00283573852086442,3
2022-01-07,-0.016599103211321187,0.0003333333333333333,-0.01693243654465452,3
2022-01-10,-0.0010837709056294995,0.0003333333333333333,-0.0014171042389628328,3
2022-01-11,0.013794202152178043,0.0003333333333333333,0.01346086881884471,3
2022-01-12,0.013970763448778529,0.0003333333333333333,0.013637430115445196,3
2022-01-13,-0.03747658684696479,0.0,-0.03747658684696479,3
2022-01-14,0.013201822855301509,0.0003333333333333333,0.012868489521968176,3
2022-01-18,-0.012151555214525859,0.0006666666666666666,-0.012818221881192525,3
2022-01-19,-0.019233265260080103,0.0006666666666666666,-0.01989993192674677,3
2022-01-20,-0.004974269532411127,0.0,-0.004974269532411127,3
2022-01-21,-0.03095193488801632,0.0,-0.03095193488801632,3
2022-01-24,-0.0017070955710771036,0.0006666666666666666,-0.00237376223774377,1
2022-01-25,0.03881035228417762,0.0,0.03881035228417762,1
2022-01-26,-0.0016842962309597809,0.0,-0.0016842962309597809,1
2022-01-27,0.010889528898148981,0.0,0.010889528898148981,1
2022-01-28,-0.0042481121798511046,0.0,-0.0042481121798511046,1
2022-01-31,0.004418692818003667,0.0,0.004418692818003667,1
2022-02-01,0.03564905430225629,0.0005,0.03514905430225629,2
2022-02-02,0.005020495631441357,0.0,0.005020495631441357,2
2022-02-03,-0.010263210703017445,0.0005,-0.010763210703017445,1
2022-02-04,0.015625064298559366,0.0,0.015625064298559366,1
2022-02-07,0.01277203965977236,0.0005,0.01227203965977236,2
2022-02-08,-0.001514489986778056,0.0005,-0.002014489986778056,1
2022-02-09,0.008347990601176969,0.0005,0.007847990601176968,2
2022-02-10,-0.014922130698977687,0.0,-0.014922130698977687,2
2022-02-11,0.004433174295354891,0.0005,0.003933174295354891,1
2022-02-14,-0.023576198368536527,0.0,-0.023576198368536527,1
2022-02-15,-0.010472707903542156,0.0,-0.010472707903542156,1
2022-02-16,0.008084575615634915,0.0006666666666666668,0.007417908948968248,3
2022-02-17,-0.01778833151724457,0.0,-0.01778833151724457,3
2022-02-18,-0.004593348468348467,0.0,-0.004593348468348467,3
2022-02-22,-0.012779680713721153,0.0,-0.012779680713721153,3
2022-02-23,-0.012268684742973119,0.0,-0.012268684742973119,3
2022-02-24,0.011682617765075102,0.0,0.011682617765075102,3
2022-02-25,0.017716900942627678,0.0,0.017716900942627678,3
2022-02-28,0.008449712045647446,0.0,0.008449712045647446,3
2022-03-01,-0.01035082385426289,0.0003333333333333333,-0.010684157187596223,3
2022-03-02,0.027385279485704645,0.0006666666666666666,0.02671861281903798,3
2022-03-03,-0.03641837567846369,0.0003333333333333333,-0.03675170901179702,3
2022-03-04,-0.0060959863388774975,0.0006666666666666668,-0.0067626530055441645,1
2022-03-07,0.014754660736811864,0.0006666666666666668,0.014087994070145198,3
2022-03-08,0.004817647899713358,0.0006666666666666668,0.004150981233046691,1
2022-03-09,-0.030564663985513718,0.0,-0.030564663985513718,1
2022-03-10,0.030597028650980462,0.0,0.030597028650980462,1
2022-03-11,-0.00800325168206828,0.0,-0.00800325168206828,1
2022-03-14,-0.029928167002119532,0.0,-0.029928167002119532,1
2022-03-15,-0.03661984974758803,0.0,-0.03661984974758803,1
2022-03-16,-0.004594817162728915,0.0006666666666666666,-0.005261483829395582,3
2022-03-17,0.013311025681678005,0.0,0.013311025681678005,3
2022-03-18,0.0052342956696598275,0.0,0.0052342956696598275,3
2022-03-21,0.01142861089119033,0.0,0.01142861089119033,3
2022-03-22,0.004936419691318342,0.0003333333333333333,0.004603086357985009,3
2022-03-23,0.0009334256163629675,0.0003333333333333333,0.0006000922830296342,3
2022-03-24,0.02342659491335467,0.0,0.02342659491335467,3
2022-03-25,0.009853306158788433,0.0,0.009853306158788433,3
2022-03-28,-0.004449460017066068,0.0,-0.004449460017066068,3
2022-03-29,0.01003428561123291,0.0,0.01003428561123291,3
2022-03-30,-0.003737404511789573,0.0,-0.003737404511789573,3
2022-03-31,-0.01118681557644537,0.0,-0.01118681557644537,3
2022-04-01,0.0007016841078603489,0.0,0.0007016841078603489,3
2022-04-04,0.012514505305495728,0.0,0.012514505305495728,3
2022-04-05,-0.022425613497425556,0.0,-0.022425613497425556,3
2022-04-06,-0.010753879563101735,0.0003333333333333333,-0.011087212896435068,3
2022-04-07,0.004848316057647276,0.0003333333333333333,0.004514982724313943,3
2022-04-08,-0.003668134310696753,0.0,-0.003668134310696753,3
2022-04-11,-0.02215107831484009,0.0,-0.02215107831484009,3
2022-04-12,0.011932769960520282,0.0003333333333333333,0.01159943662718695,3
2022-04-13,0.009229196566959825,0.0003333333333333333,0.008895863233626492,3
2022-04-14,-0.012659544532468758,0.0003333333333333333,-0.012992877865802091,3
2022-04-18,0.010968472930805087,0.0,0.010968472930805087,3
2022-04-19,0.009909138125469858,0.0,0.009909138125469858,3
2022-04-20,-0.01557120219000274,0.0,-0.01557120219000274,3
2022-04-21,-0.001420384330179953,0.0006666666666666666,-0.0020870509968466196,1
2022-04-22,-0.024452563768285307,0.0005,-0.024952563768285307,2
2022-04-25,-0.020032704966262305,0.0005,-0.020532704966262305,0
2022-04-26,0.0,0.0,0.0,0
2022-04-27,0.0,0.0,0.0,0
2022-04-28,0.0,0.0,0.0,0
2022-04-29,0.0,0.0,0.0,0
2022-05-02,0.0,0.0,0.0,0
2022-05-03,0.0,0.0,0.0,0
2022-05-04,0.0,0.0005,-0.0005,1
2022-05-05,-0.015045816429957615,0.0,-0.015045816429957615,1
2022-05-06,0.029806456888210597,0.0,0.029806456888210597,1
2022-05-09,-0.08273067386452626,0.0,-0.08273067386452626,1
2022-05-10,0.009071922122877218,0.0005,0.008571922122877218,0
2022-05-11,0.0,0.0005,-0.0005,1
2022-05-12,0.007864358198115484,0.0005,0.007364358198115484,0
2022-05-13,0.0,0.0,0.0,0
2022-05-16,0.0,0.0005,-0.0005,3
2022-05-17,0.04754636241084401,0.0003333333333333334,0.04721302907751068,2
2022-05-18,-0.04302155042842026,0.0003333333333333334,-0.043354883761753595,3
2022-05-19,-0.01410487252117069,0.0003333333333333334,-0.014438205854504022,2
2022-05-20,-0.014246681079822743,0.0003333333333333334,-0.014580014413156076,3
2022-05-23,0.01903530812836777,0.0,0.01903530812836777,3
2022-05-24,-0.037833613773749386,0.0,-0.037833613773749386,3
2022-05-25,0.017021396911248488,0.0,0.017021396911248488,3
2022-05-26,0.03977258579466936,0.0003333333333333333,0.039439252461336026,3
2022-05-27,0.03116583873085347,0.0003333333333333334,0.030832505397520134,2
2022-05-31,-0.00946748554050414,0.0006666666666666666,-0.010134152207170805,3
2022-06-01,-0.0010085001612423574,0.0003333333333333333,-0.0013418334945756907,3
2022-06-02,0.025030408383245547,0.0003333333333333333,0.024697075049912212,3
2022-06-03,-0.012584197583863865,0.0,-0.012584197583863865,3
2022-06-06,-0.0018326114125571578,0.0,-0.0018326114125571578,3
2022-06-07,0.011450179486774514,0.0003333333333333333,0.011116846153441181,3
2022-06-08,-0.016010762042156824,0.0003333333333333333,-0.01634409537549016,3
2022-06-09,-0.022898463566759026,0.0003333333333333333,-0.02323179690009236,3
2022-06-10,-0.028908527491963744,0.0,-0.028908527491963744,3
2022-06-13,-0.05494090159329146,0.0003333333333333333,-0.05527423492662479,3
2022-06-14,0.002488006089256774,0.0006666666666666668,0.0018213394225901072,1
2022-06-15,-0.022080030745705304,0.0,-0.022080030745705304,1
2022-06-16,-0.05632413615402998,0.0005,-0.05682413615402998,0
2022-06-17,0.0,0.0,0.0,0
2022-06-21,0.0,0.0,0.0,0
2022-06-22,0.0,0.0005,-0.0005,3
2022-06-23,0.01678778631187235,0.0003333333333333334,0.016454452978539015,2
2022-06-24,0.04050063204982679,0.0006666666666666666,0.03983396538316012,3
2022-06-27,-0.009561685725636832,0.0006666666666666666,-0.010228352392303498,3
2022-06-28,-0.037247809627039774,0.0006666666666666666,-0.037914476293706444,2
2022-06-29,-0.001892256826063643,0.0005,-0.002392256826063643,0
2022-06-30,0.0,0.0,0.0,0
2022-07-01,0.0,0.0,0.0,0
2022-07-05,0.0,0.0,0.0,0
2022-07-06,0.0,0.0,0.0,0
2022-07-07,0.0,0.0,0.0,0
2022-07-08,0.0,0.0005,-0.0005,1
2022-07-11,-0.06548005948146851,0.0,-0.06548005948146851,1
2022-07-12,-0.005433611636988744,0.001,-0.006433611636988744,1
2022-07-13,-0.002536675337967531,0.0006666666666666668,-0.003203342004634198,3
2022-07-14,0.010411976120450639,0.0,0.010411976120450639,3
2022-07-15,0.009732595371628811,0.0,0.009732595371628811,3
2022-07-18,-0.009421821405473466,0.0,-0.009421821405473466,3
2022-07-19,0.022735354410306458,0.0003333333333333333,0.022402021076973123,3
2022-07-20,0.021039783453102794,0.0,0.021039783453102794,3
2022-07-21,0.03777862341750156,0.0003333333333333333,0.03744529008416823,3
2022-07-22,-0.03259860684891436,0.0003333333333333333,-0.03293194018224769,3
2022-07-25,-0.012290452670792132,0.0003333333333333333,-0.012623786004125465,3
2022-07-26,-0.017858117029859212,0.0,-0.017858117029859212,3
2022-07-27,0.0394883017608328,0.0003333333333333333,0.03915496842749947,3
2022-07-28,0.012639147301773438,0.0003333333333333333,0.012305813968440105,3
2022-07-29,0.035435908143660745,0.0003333333333333333,0.035102574810327414,3
2022-08-01,-0.008795008346400677,0.0,-0.008795008346400677,3
2022-08-02,-0.00016557714183869842,0.0,-0.00016557714183869842,3
2022-08-03,0.010730059024883627,0.0003333333333333333,0.010396725691550293,3
2022-08-04,-0.009628829369392503,0.0003333333333333333,-0.009962162702725836,3
2022-08-05,-0.01595876009723529,0.0003333333333333333,-0.016292093430568626,3
2022-08-08,-0.001412669010921519,0.0003333333333333333,-0.0017460023442548522,3
2022-08-09,0.008308954448554987,0.0,0.008308954448554987,3
2022-08-10,0.01923986161333461,0.0,0.01923986161333461,3
2022-08-11,0.007522486514619212,0.0,0.007522486514619212,3
2022-08-12,0.015346197453661429,0.0003333333333333333,0.015012864120328095,3
2022-08-15,-0.003586731286617758,0.0,-0.003586731286617758,3
2022-08-16,0.000410987358996288,0.0,0.000410987358996288,3
2022-08-17,0.0030548522069515265,0.0,0.0030548522069515265,3
2022-08-18,0.009530801562028826,0.0,0.009530801562028826,3
2022-08-19,-0.009412323437702041,0.0,-0.009412323437702041,3
2022-08-22,-0.014645748083287408,0.0003333333333333333,-0.014979081416620741,3
2022-08-23,0.009771638167739589,0.0,0.009771638167739589,3
2022-08-24,0.003911530454608347,0.0,0.003911530454608347,3
2022-08-25,0.011237488786461986,0.0003333333333333333,0.010904155453128653,3
2022-08-26,-0.037044192089281516,0.0,-0.037044192089281516,3
2022-08-29,-0.009367622097767907,0.0003333333333333333,-0.00970095543110124,3
2022-08-30,-0.012932192675790266,0.0,-0.012932192675790266,3
2022-08-31,-0.007725064013215191,0.0006666666666666666,-0.008391730679881857,2
2022-09-01,-0.010785299199421616,0.0005,-0.011285299199421617,1
2022-09-02,0.018339382446501018,0.0,0.018339382446501018,1
2022-09-06,-0.009254750628316155,0.0,-0.009254750628316155,1
2022-09-07,-0.011613189697513127,0.0,-0.011613189697513127,1
2022-09-08,0.0043424753672871574,0.0005,0.0038424753672871574,2
2022-09-09,0.030473311327088082,0.0005,0.02997331132708808,1
2022-09-12,0.018362309551246625,0.0005,0.017862309551246625,2
2022-09-13,-0.03279570192157849,0.0,-0.03279570192157849,2
2022-09-14,0.03206040734193405,0.0005,0.03156040734193405,1
2022-09-15,-0.025768873338432807,0.0,-0.025768873338432807,1
2022-09-16,-0.021334911217993136,0.0,-0.021334911217993136,1
2022-09-19,0.0005927639634040194,0.001,-0.00040723603659598064,1
2022-09-20,-0.0011000625419275156,0.0,-0.0011000625419275156,1
2022-09-21,-0.025685948599634356,0.0,-0.025685948599634356,1
2022-09-22,-0.040591728559117746,0.0,-0.040591728559117746,1
2022-09-23,-0.04594757245188685,0.0005,-0.046447572451886854,0
2022-09-26,0.0,0.0,0.0,0
2022-09-27,0.0,0.0,0.0,0
2022-09-28,0.0,0.0,0.0,0
2022-09-29,0.0,0.0005,-0.0005,2
2022-09-30,0.015066382399501421,0.0005,0.01456638239950142,0
2022-10-03,0.0,0.0,0.0,0
2022-10-04,0.0,0.0005,-0.0005,1
2022-10-05,-0.020536896366400992,0.0005,-0.021036896366400992,2
2022-10-06,0.015329983582154982,0.0,0.015329983582154982,2
2022-10-07,-0.0506277021682478,0.0,-0.0506277021682478,2
2022-10-10,-0.009970432460841616,0.0005,-0.010470432460841617,1
2022-10-11,-0.007988072608318464,0.0005,-0.008488072608318464,0
2022-10-12,0.0,0.0005,-0.0005,1
2022-10-13,0.040813802247318565,0.0005,0.040313802247318564,0
2022-10-14,0.0,0.0005,-0.0005,1
2022-10-17,0.012456333516144946,0.0,0.012456333516144946,1
2022-10-18,0.008735360592608599,0.0,0.008735360592608599,1
2022-10-19,0.029515866019142356,0.0,0.029515866019142356,1
2022-10-20,0.0009475705761532449,0.0005,0.0004475705761532449,2
2022-10-21,0.028167604486945885,0.0005,0.027667604486945885,2
2022-10-24,0.0024334834005406147,0.0003333333333333334,0.0021001500672072813,3
2022-10-25,0.04599392216978804,0.0,0.04599392216978804,3
2022-10-26,-0.014624429323064441,0.0003333333333333333,-0.014957762656397774,3
2022-10-27,-0.015003028973307665,0.0003333333333333333,-0.015336362306640998,3
2022-10-28,0.007072184456503447,0.0,0.007072184456503447,3
2022-10-31,-0.025068357704838763,0.0,-0.025068357704838763,3
2022-11-01,-0.011988813505112123,0.0003333333333333333,-0.012322146838445456,3
2022-11-02,-0.018110829075673036,0.0,-0.018110829075673036,3
2022-11-03,0.006287132405784527,0.0,0.006287132405784527,3
2022-11-04,0.01550942492862665,0.0,0.01550942492862665,3
2022-11-07,0.012642869138486704,0.0,0.012642869138486704,3
2022-11-08,0.005183114518893342,0.0,0.005183114518893342,3
2022-11-09,-0.026548826901674774,0.0,-0.026548826901674774,3
2022-11-10,0.03823138984627183,0.0,0.03823138984627183,3
2022-11-11,0.012202951006952603,0.0,0.012202951006952603,3
2022-11-14,-0.006889572629808752,0.0,-0.006889572629808752,3
2022-11-15,0.006554167501783873,0.0,0.006554167501783873,3
2022-11-16,-0.010811205838033335,0.0,-0.010811205838033335,3
2022-11-17,-0.0016454246596332431,0.0,-0.0016454246596332431,3
2022-11-18,0.0025861095291022838,0.0,0.0025861095291022838,3
2022-11-21,-0.0024015057531187787,0.0,-0.0024015057531187787,3
2022-11-22,0.016391175921722196,0.0,0.016391175921722196,3
2022-11-23,-0.0009562412654663399,0.0,-0.0009562412654663399,3
2022-11-25,0.001170554489094718,0.0,0.001170554489094718,3
2022-11-28,-0.020921327263773343,0.0,-0.020921327263773343,3
2022-11-29,0.009053162658403686,0.0,0.009053162658403686,3
2022-11-30,0.012845566510171064,0.0,0.012845566510171064,3
2022-12-01,-0.002926546685722712,0.0,-0.002926546685722712,3
2022-12-02,-0.0016509714042720613,0.0,-0.0016509714042720613,3
2022-12-05,-0.023718889553191493,0.0003333333333333333,-0.024052222886524827,3
2022-12-06,-0.009919091869433294,0.0,-0.009919091869433294,3
2022-12-07,-0.006419821185530972,0.0,-0.006419821185530972,3
2022-12-08,0.010357102645373704,0.0,0.010357102645373704,3
2022-12-09,0.004958307342414351,0.0,0.004958307342414351,3
2022-12-12,0.01744859012114164,0.0006666666666666666,0.016781923454474972,3
2022-12-13,0.02438915090951569,0.0003333333333333333,0.024055817576182355,3
2022-12-14,-0.0059825440005205986,0.0,-0.0059825440005205986,3
2022-12-15,-0.03121273608421149,0.0,-0.03121273608421149,3
2022-12-16,-0.010161229876778699,0.0003333333333333333,-0.010494563210112032,3
2022-12-19,-0.01316839623886886,0.0,-0.01316839623886886,3
2022-12-20,-0.00499658468265803,0.0003333333333333333,-0.005329918015991363,3
2022-12-21,0.02676675875882813,0.0,0.02676675875882813,3
2022-12-22,-0.03565596654379666,0.0,-0.03565596654379666,3
2022-12-23,-0.0006695875036920224,0.0003333333333333334,-0.0010029208370253557,2
2022-12-27,-0.003908799830586951,0.0,-0.003908799830586951,2
2022-12-28,-0.01320363480162473,0.0,-0.01320363480162473,2
2022-12-29,0.031921278072626236,0.0,0.031921278072626236,2
2022-12-30,0.0015158114099877995,0.0,0.0015158114099877995,2
2023-01-03,0.013229125133875919,0.0005,0.012729125133875918,1
2023-01-04,0.012213744979715058,0.0005,0.011713744979715057,2
2023-01-05,-0.006346794249793064,0.0003333333333333334,-0.006680127583126397,3
2023-01-06,0.03556921849500812,0.0003333333333333333,0.035235885161674786,3
2023-01-09,-0.008942140594475734,0.0003333333333333333,-0.009275473927809067,3
2023-01-10,0.0025837100773204633,0.0,0.0025837100773204633,3
2023-01-11,0.008164939399827393,0.0,0.008164939399827393,3
2023-01-12,0.004804209122520589,0.0,0.004804209122520589,3
2023-01-13,0.00043667949468351175,0.0,0.00043667949468351175,3
2023-01-17,-0.004907200206149505,0.0003333333333333333,-0.005240533539482838,3
2023-01-18,-0.018593009763145336,0.0003333333333333333,-0.01892634309647867,3
2023-01-19,-0.006163329031363702,0.0003333333333333333,-0.006496662364697035,3
2023-01-20,0.029139706112092892,0.0,0.029139706112092892,3
2023-01-23,0.03207870116579459,0.0,0.03207870116579459,3
2023-01-24,0.0019113754935073573,0.0,0.0019113754935073573,3
2023-01-25,0.001410829831189971,0.0003333333333333333,0.0010774964978566377,3
2023-01-26,0.017435175651690244,0.0003333333333333333,0.01710184231835691,3
2023-01-27,-0.0014798842270208716,0.0003333333333333333,-0.0018132175603542049,3
2023-01-30,-0.03058979449768325,0.0,-0.03058979449768325,3
2023-01-31,0.015135701912148226,0.0003333333333333333,0.014802368578814893,3
2023-02-01,0.03651848630557637,0.0003333333333333333,0.03618515297224304,3
2023-02-02,0.015702844438443053,0.0,0.015702844438443053,3
2023-02-03,-0.011728428402320985,0.0,-0.011728428402320985,3
2023-02-06,-0.001075037407968623,0.0,-0.001075037407968623,3
2023-02-07,0.02200060019226842,0.0003333333333333333,0.021667266858935084,3
2023-02-08,-0.010771806559474332,0.0,-0.010771806559474332,3
2023-02-09,-0.00798644209839805,0.0003333333333333333,-0.008319775431731383,3
2023-02-10,-0.018323138356285962,0.0,-0.018323138356285962,3
2023-02-13,0.016456656462614884,0.0,0.016456656462614884,3
2023-02-14,0.016952347429764335,0.0003333333333333333,0.016619014096431,3
2023-02-15,0.002049033112824228,0.0,0.002049033112824228,3
2023-02-16,-0.018528299588436603,0.0003333333333333333,-0.018861632921769938,3
2023-02-17,-0.007028712757570849,0.0003333333333333333,-0.007362046090904182,3
2023-02-21,-0.022368749786858134,0.0,-0.022368749786858134,3
2023-02-22,-0.004279910621832157,0.0006666666666666666,-0.004946577288498824,3
2023-02-23,0.05382512491308936,0.0003333333333333333,0.05349179157975603,3
2023-02-24,-0.018204995892289817,0.0006666666666666666,-0.018871662558956483,3
2023-02-27,0.007532432404117494,0.0006666666666666666,0.006865765737450827,3
2023-02-28,0.005770624042991446,0.0006666666666666666,0.005103957376324779,3
2023-03-01,-0.006027339799111149,0.0006666666666666666,-0.006694006465777816,3
2023-03-02,0.014848962720557468,0.0,0.014848962720557468,3
2023-03-03,0.03175209552703273,0.0006666666666666666,0.031085428860366065,3
2023-03-06,0.0008619541302805622,0.0006666666666666666,0.00019528746361389558,3
2023-03-07,-0.012084841567883956,0.0,-0.012084841567883956,3
2023-03-08,0.01735626707096275,0.0003333333333333333,0.017022933737629416,3
2023-03-09,-0.02037634024472823,0.0003333333333333334,-0.020709673578061565,2
2023-03-10,-0.016225076240504732,0.0,-0.016225076240504732,2
2023-03-13,0.0013554561639662621,0.0003333333333333334,0.0010221228306329286,3
2023-03-14,0.04874339998793319,0.0,0.04874339998793319,3
2023-03-15,0.005310436562933358,0.0,0.005310436562933358,3
2023-03-16,0.035736636124781576,0.0,0.035736636124781576,3
2023-03-17,-0.015654324573338374,0.0,-0.015654324573338374,3
2023-03-20,0.012746959857702947,0.0003333333333333333,0.012413626524369614,3
2023-03-21,0.00814841096028244,0.0003333333333333333,0.007815077626949107,3
2023-03-22,-0.0035042243400767634,0.0,-0.0035042243400767634,3
2023-03-23,0.020952731330882452,0.0003333333333333333,0.020619397997549117,3
2023-03-24,-0.009972726138058477,0.0,-0.009972726138058477,3
2023-03-27,-0.012776216889732479,0.0003333333333333333,-0.013109550223065812,3
2023-03-28,-0.006207911864614631,0.0,-0.006207911864614631,3
2023-03-29,0.01542848258311465,0.0,0.01542848258311465,3
2023-03-30,0.0133673644496101,0.0,0.0133673644496101,3
2023-03-31,0.015468969617669451,0.0,0.015468969617669451,3
2023-04-03,0.0045165615535746415,0.0,0.0045165615535746415,3
2023-04-04,-0.007703384183321393,0.0,-0.007703384183321393,3
2023-04-05,-0.014812208008875208,0.0,-0.014812208008875208,3
2023-04-06,0.005840726768848097,0.0,0.005840726768848097,3
2023-04-10,0.007142707879650878,0.0,0.007142707879650878,3
2023-04-11,-0.009444555926977016,0.0,-0.009444555926977016,3
2023-04-12,-0.010647126524357321,0.0,-0.010647126524357321,3
2023-04-13,0.013563862660496471,0.0003333333333333333,0.013230529327163138,3
2023-04-14,0.010217080101337187,0.0,0.010217080101337187,3
2023-04-17,-0.01226595238001419,0.0,-0.01226595238001419,3
2023-04-18,0.023765750443660395,0.0003333333333333333,0.02343241711032706,3
2023-04-19,0.0009795390043641308,0.0003333333333333333,0.0006462056710307975,3
2023-04-20,-0.042462332742109754,0.0,-0.042462332742109754,3
2023-04-21,-0.004563507087496865,0.0003333333333333333,-0.004896840420830198,3
2023-04-24,-0.00023920606266173783,0.0006666666666666666,-0.0009058727293284045,3
2023-04-25,-0.018721205255068818,0.0003333333333333333,-0.019054538588402153,3
2023-04-26,0.028531442978355265,0.0003333333333333333,0.02819810964502193,3
2023-04-27,0.0679868541687793,0.0003333333333333333,0.06765352083544596,3
2023-04-28,0.0069684201464680715,0.0,0.0069684201464680715,3
2023-05-01,-0.009070821233164904,0.0,-0.009070821233164904,3
2023-05-02,0.006562924479412462,0.0003333333333333333,0.006229591146079129,3
2023-05-03,-0.010055949470619163,0.0,-0.010055949470619163,3
2023-05-04,-0.011118015546052035,0.0003333333333333333,-0.011451348879385368,3
2023-05-05,0.028102926796299034,0.0,0.028102926796299034,3
2023-05-08,-0.012628491338733339,0.0,-0.012628491338733339,3
2023-05-09,0.0006493830184718758,0.0,0.0006493830184718758,3
2023-05-10,0.01839188150667026,0.0003333333333333333,0.018058548173336925,3
2023-05-11,0.0006977741418441319,0.0003333333333333333,0.00036444080851079857,3
2023-05-12,-0.009316741550605504,0.0003333333333333333,-0.009650074883938837,3
2023-05-15,0.013443829980147037,0.0,0.013443829980147037,3
2023-05-16,0.002937595253044785,0.0,0.002937595253044785,3
2023-05-17,0.017334577259308388,0.0,0.017334577259308388,3
